id,name,tamil,category,type,price_rs,mrp_rs,wholesale_rs,unit,pack,in_stock
221,MOREMILAGA 5RS,மொர் மிளகாய் 5₹,General Store,generic,42.0,60.0,42.0,1 unit,,Yes
2118,MR GOLD 1/2,,General Store,generic,80.0,100.0,75.0,1 unit,,Yes
2119,MR GOLD 1LTR,,General Store,generic,150.0,200.0,148.0,1 L,,Yes
1304,MUGI 5RS KATTU[4],முகி 5₹ கட்டு(4),General Store,generic,165.0,200.0,160.0,Bundle,4,Yes
2105,MUGI 5RS SARAM,முகி 5₹ சரம்,General Store,generic,41.0,50.0,40.0,Strip,,Yes
2022,MULLU PACHAIPAYIR,,General Store,generic,125.0,200.0,120.0,1 unit,,Yes
201,MUNDHIRI 5RS,முந்திரி 5₹,General Store,generic,42.0,60.0,42.0,1 unit,,Yes
2016,MUNDHIRI THRATCHAI 10RS,முந்திரி திராட்சை 10₹,General Store,generic,75.0,100.0,75.0,1 unit,,Yes
203,MUNDHIRI THRATCHAI 5RS,முந்திரி திராட்சை 5₹,General Store,generic,42.0,60.0,42.0,1 unit,,Yes
2015,MUNDIRI 10RS,முந்திரி 10₹,General Store,generic,75.0,100.0,75.0,1 unit,,Yes
403,MUTTON 10RS,மட்டன் 10₹,General Store,generic,78.0,100.0,76.0,1 unit,,Yes
624,MUTTON 50G,மட்டன் 50கி,General Store,generic,22.0,33.0,21.0,50 g,,Yes
626,MUTTON 50G KATTU,மட்டன் 50கி கட்டு,General Store,generic,480.0,660.0,460.0,50 g,,Yes
625,MUTTON 50G SARAM,மட்டன் 50கி சரம்,General Store,generic,250.0,330.0,240.0,50 g,,Yes
354,MUTTON 5RS,மட்டன் 5₹,General Store,generic,40.0,50.0,38.0,1 unit,,Yes
439,MUYAL 100ML,முயல் 100மிலி,General Store,generic,25.0,50.0,24.0,100 ml,,Yes
438,MUYAL 100ML KATTU,முயல் 100மிலி கட்டு,General Store,generic,220.0,500.0,210.0,100 ml,,Yes
436,MUYAL 1PCS,முயல் 1எண்,General Store,generic,15.0,25.0,12.0,1 pc,,Yes
437,MUYAL 500ML,முயல் 500மிலி,General Store,generic,110.0,135.0,105.0,500 ml,,Yes
435,MUYAL 50ML KATTU,முயல் 50மிலி கட்டு,General Store,generic,220.0,500.0,210.0,50 ml,,Yes
434,MUYAL 50ML SARAM,முயல் 50மிலி சரம்,General Store,generic,110.0,250.0,110.0,50 ml,,Yes
1115,MYSORE.SAN RS 38 PC,மைசூர் சந்தனம் ₹38,General Store,soap,35.0,42.0,34.0,38 pc,,Yes
1114,MYSORE.SAN RS 82,மைசூர் சந்தனம் ₹82,General Store,soap,75.0,82.0,75.0,1 unit,,Yes
31,NAIL CUTTER BIG,நகவெட்ழ பெரியது,General Store,generic,190.0,200.0,185.0,1 unit,,Yes
30,NAIL CUTTER SMALL,நகவெட்ழ சிறியது,General Store,generic,120.0,130.0,110.0,1 unit,,Yes
1356,NANNARI SYRUP,நன்னாரி சிரப்,General Store,generic,80.0,125.0,75.0,1 unit,,Yes
151,NATRAJ GEOMETRY MINI,,General Store,generic,38.0,60.0,36.0,1 unit,,Yes
145,NATRAJ LONG SCALE,நட்ராசூ; பெரிய ஸ்கெல்,General Store,generic,80.0,120.0,78.0,1 unit,,Yes
144,NATRAJ SHORT SCALE,நட்ராசூ; சிறிய ஸ்கெல்,General Store,generic,39.0,50.0,38.0,1 unit,,Yes
1322,NATTU SAKARAI(NALAM) 1/2,நாட்டு சர்க்கரை(நலம்) 1ஃ2,General Store,generic,32.0,60.0,35.0,1 unit,,Yes
2133,NAVADHANIYAM 1KG,,General Store,generic,160.0,200.0,155.0,1 kg,,Yes
197,NENDHARAM 5RS,நெந்தரம் 5₹,General Store,generic,42.0,60.0,40.0,1 unit,,Yes
1594,NICE,,General Store,generic,0.0,,,1 unit,,Yes
1277,NIPPO LED 9W PC,"நிப்பொ எல்,ழ 9வாட்ஸ்",General Store,generic,85.0,160.0,80.0,Piece,,Yes
427,NIRAI INJI POONDU 5RS,நிரை ஈஞ்சி பூண்டு 5₹,General Store,generic,45.0,50.0,40.0,1 unit,,Yes
423,NIRAI LEMON 5RS,நிரை லெமன் 5₹,General Store,generic,45.0,50.0,40.0,1 unit,,Yes
424,NIRAI MANGO 5RS,நிரை மெஹ்கொ 5₹,General Store,generic,45.0,50.0,40.0,1 unit,,Yes
426,NIRAI MIXED 5RS,நிரை மிக்சட் 5₹,General Store,generic,45.0,50.0,40.0,1 unit,,Yes
425,NIRAI NARTHANGA 5RS,நிரை நார்த்தஹ்கா 5₹,General Store,generic,40.0,50.0,40.0,1 unit,,Yes
422,NIRAI ONION 5RS,நிரை வெஹ்காயம் 5₹,General Store,generic,45.0,50.0,40.0,1 unit,,Yes
421,NIRAI POONDU 5RS,நிரை பூண்டு 5₹,General Store,generic,40.0,50.0,40.0,1 unit,,Yes
1491,NIVARANA 90 KATTU,நிவாரனா 90 கட்டு,General Store,generic,480.0,750.0,475.0,Bundle,,Yes
1490,NIVARANA 90 SAR,நிவாரனா 90 சரம்,General Store,generic,105.0,150.0,100.0,Strip,,Yes
165,NIZAM 1RS BIG,,General Store,generic,200.0,250.0,205.0,1 unit,,No
164,NIZAM 1RS SMALL,,General Store,generic,82.0,100.0,80.0,1 unit,,Yes
167,NIZAM 2RS,,General Store,generic,175.0,200.0,175.0,1 unit,,Yes
166,NIZAM 2RS 1 SARAM,,General Store,generic,90.0,100.0,88.0,Strip,,Yes
169,NIZAM 50PS BIG,,General Store,generic,200.0,250.0,200.0,1 unit,,Yes
168,NIZAM 50PS SMALL,,General Store,generic,20.0,25.0,20.0,1 unit,,Yes
1285,NOODLES 1 TO 3 10RS SAR,நுஸடுல்ஸ் 1-3 10₹ சரம்,General Store,noodles,105.0,120.0,108.0,Strip,,Yes
1206,NOODLES RICHY KG,நுஸடுல்ஸ் ரிச்சி,General Store,noodles,65.0,100.0,70.0,1 unit,,Yes
1236,NOOL GREEN 5RS PKT,நுஸல் பச்சை 5₹ பாக்.,General Store,generic,35.0,60.0,33.0,Packet,,Yes
1570,NOOL WHITE 10RS,நுஸல் 10₹ வெள்ளை,General Store,generic,70.0,200.0,65.0,1 unit,,Yes
1023,ODONIL 192RS PC,ஓடொனில் 192₹,General Store,generic,165.0,192.0,160.0,Piece,,Yes
2061,ODONIL 220RS,,General Store,generic,210.0,220.0,205.0,1 unit,,Yes
2180,ODONIL 25RS [10],,General Store,generic,210.0,250.0,202.0,1 unit,10,Yes
1022,ODONIL RS 58 KATTU[24],ஓடொனில் ₹58 கட்டு(24),General Store,generic,1290.0,1392.0,1280.0,Bundle,24,Yes
309,ODUKALAM 99RS,ஓடுகளம் 99₹,General Store,generic,90.0,99.0,87.0,1 unit,,Yes
310,ODUKULAM 199,ஓடுகளம் 199,General Store,generic,179.0,199.0,174.0,1 unit,,Yes
65,OHMS SOYA,ஓம்ஸ் சொயா,General Store,generic,50.0,,45.0,1 unit,,Yes
67,OHMS TOMATO,ஓம்ஸ் தக்காளி,General Store,generic,70.0,90.0,70.0,1 unit,,Yes
1123,OK SPOT ON 5RS CASE[12],ஓகெ ஸ்பாட் ஆன் 5₹ பெட்ழ(12),General Store,generic,580.0,720.0,572.0,Case,12,Yes
1124,OK SPOT ON 5RS SAR,ஓகெ ஸ்பாட் ஆன் 5₹ சரம்,General Store,generic,50.0,60.0,49.5,Strip,,Yes
230,OLABAGADA 5RS,ஓலாபகடா 5₹,General Store,generic,58.0,75.0,58.0,1 unit,,Yes
1458,OMAM KG,ஓமம் 1கி,General Store,generic,260.0,1000.0,250.0,1 unit,,Yes
2129,OOTY UNIVERSAL 5RS,,General Store,generic,180.0,250.0,175.0,1 unit,,Yes
1134,OOTY VARIKAI JAR,,General Store,generic,230.0,300.0,225.0,Jar,,Yes
1428,ORAL B 30RS SAR,ஓரல் பி 30₹ சரம்,General Store,generic,125.0,240.0,115.0,Strip,,Yes
73,ORANGE RED TIN,ஆரஞ்சு சிவப்பு ழன்,General Store,generic,65.0,70.0,60.0,1 unit,,Yes
666,OREO 10RS,ஓரியொ 10₹,General Store,biscuit,9.5,10.0,9.0,1 unit,,Yes
668,OREO 10RS CASE,ஓரியொ 10₹ பெட்ழ,General Store,biscuit,1050.0,,1040.0,Case,,Yes
667,OREO 10RS KATTU,ஓரியொ 10₹ கட்;டு,General Store,biscuit,108.0,120.0,105.0,Bundle,,Yes
2047,OREO 5RS [32],,General Store,biscuit,150.0,160.0,142.0,1 unit,32,Yes
2241,OTTER CHOCALATE 1RS,,General Store,generic,90.0,100.0,85.0,1 unit,,Yes
1178,PAAKU,பாக்கு,General Store,generic,720.0,800.0,700.0,1 unit,,Yes
179,PAALBUN,பால் பன்,General Store,cake,15.0,20.0,15.0,1 unit,,Yes
1038,PACHANAMALA,பச்சனமாலா,General Store,generic,40.0,50.0,38.0,1 unit,,Yes
192,PACHAPAYIR 5RS,பச்சைபயிர் 5₹,General Store,generic,42.0,60.0,40.0,1 unit,,Yes
61,PAENSEEPU BIG,பென் சீப்பு பெரியது,General Store,generic,50.0,180.0,45.0,1 unit,,Yes
60,PAENSEEPU SMALL,பென் சீப்பு சிறியது,General Store,generic,32.0,120.0,35.0,1 unit,,Yes
188,PAERICHAI 5RS,பெரீச்சை 5₹,General Store,generic,42.0,60.0,40.0,1 unit,,Yes
1286,PAITHA PARUPU KG,பயத்தம் பருப்பு,General Store,generic,120.0,200.0,105.0,1 unit,,Yes
327,PANJU THIRI,பஞ்சு திரி,General Store,generic,85.0,100.0,82.0,1 unit,,Yes
2053,PANNER 1LTR,,General Store,generic,18.0,30.0,18.0,1 L,,Yes
1438,PANTENE 2RS SAR,பென்ழுன் 2₹ சரம்,General Store,generic,25.0,32.0,23.0,Strip,,Yes
1437,PANTENE4RS SAR,பென்ழுன் 4₹ சரம்,General Store,generic,52.0,64.0,51.0,Strip,,Yes
401,PAPER ROLL,பெப்பர் ரொல்,General Store,generic,120.0,200.0,100.0,1 unit,,No
1449,PAPER RULED SQ,பெப்பர் ₹ல்டு,General Store,generic,22.5,50.0,22.0,1 unit,,Yes
1450,PAPER UNRULED SQ,பெப்பர் அன்₹ல்டு,General Store,generic,23.0,50.0,22.0,1 unit,,Yes
2048,PARLE G 10RS,,General Store,biscuit,9.0,10.0,8.8,1 unit,,Yes
1152,PARLE G 3RS CASE [6],பார்லெ 3₹ பெட்ழ(6),General Store,biscuit,390.0,432.0,380.0,Case,6,Yes
1263,PARLEG 3RS KATTU,பார்லெ 3₹ கட்டு,General Store,biscuit,65.0,72.0,65.0,Bundle,,Yes
1386,PASU,பசு,General Store,generic,58.0,90.0,57.0,1 unit,,Yes
2248,PATANJALI KICK UP 1RS,,General Store,generic,120.0,150.0,115.0,1 unit,,Yes
907,PEARLS 1RS,ஏலக்காய் பாக்கு 1₹,General Store,generic,102.0,120.0,132.0,1 unit,,Yes
890,PEARS BLUE 50RS,பியர்ஸ் நீலம் 50₹,General Store,generic,48.0,50.0,46.5,1 unit,,Yes
889,PEARS GOLD 50RS,பியர்ஸ் கொல்டு 50₹,General Store,generic,48.0,50.0,47.0,1 unit,,Yes
891,PEARS GREEN 63RS,பியர்ஸ் பச்சை 63₹,General Store,generic,60.0,63.0,59.0,1 unit,,Yes
150,PELIKON,பெலிகான்,General Store,generic,20.0,25.0,15.0,1 unit,,Yes
2052,PERK 10RS,,General Store,chocolate,9.0,10.0,9.0,1 unit,,Yes
672,PERK 5RS,பெர்க் 5₹,General Store,chocolate,5.0,,4.6,1 unit,,Yes
673,PERK 5RS BOX,பெர்க் 5₹ பெட்ழ,General Store,chocolate,140.0,240.0,135.0,Box,,Yes
2093,PHENOYL 1LTR,பினாயில் பெரியது,General Store,generic,20.0,30.0,18.0,1 L,,Yes
245,PHENOYL BIG,பினாயில் பெரியது,General Store,generic,15.0,25.0,15.0,1 unit,,Yes
1397,PITAMBARI 5RS SAR,பீதாம்பரி 5₹ சரம்,General Store,generic,42.0,50.0,40.0,Strip,,Yes
2254,PITHAMBARI 10RS,பீதாம்பரி 10₹ சரம்,General Store,generic,80.0,100.0,70.0,1 unit,,Yes
693,POLO 2RS,பொலொ 2₹,General Store,generic,180.0,200.0,178.0,1 unit,,Yes
692,POLO 5RS,பொலொ 5₹,General Store,generic,130.0,150.0,125.0,1 unit,,No
1170,POONDU BIG KG,பூண்டு பெரியது,General Store,generic,160.0,200.0,180.0,1 unit,,Yes
2165,POP POP UP 10RS,,General Store,generic,260.0,500.0,250.0,1 unit,,Yes
2208,PORA VARUKI 2RS,,General Store,generic,18.0,24.0,18.0,1 unit,,Yes
2169,PORRII,பொறி,General Store,generic,90.0,100.0,85.0,1 unit,,Yes
153,POUCH,பவுச்,General Store,generic,60.0,90.0,55.0,Pouch,,Yes
342,POWER 5RS KATTU,பவர் 5₹ கட்டு,General Store,generic,85.0,90.0,80.0,Bundle,,Yes
343,POWER 5RS SARAM,பவர் 5₹ சரம்,General Store,generic,42.0,45.0,40.0,Strip,,Yes
346,POWER GREEN 10RS,பவர் கிரீன் 10₹,General Store,generic,105.0,120.0,101.0,1 unit,,Yes
344,POWER GREEN 10RS SARAM,பவர் கிரீன் 10₹ சரம்,General Store,generic,110.0,120.0,102.0,Strip,,Yes
329,POWER LAVANDER 45RS,பவர் லெவன்டர் 45₹,General Store,generic,43.0,45.0,42.0,1 unit,,Yes
328,POWER LIME 45RS,பவர் லைம் 45₹,General Store,generic,43.0,,42.0,1 unit,,Yes
1598,POWER MAHA JUMBO 10RS,,General Store,generic,9.0,10.0,9.0,1 unit,,Yes
331,POWER PAPAYA 50RS,பவர் பப்பாயா 50₹,General Store,generic,48.0,50.0,46.5,1 unit,,Yes
332,POWER ROSE 45RS,பவர் ரொஸ் 45₹,General Store,generic,43.0,45.0,42.0,1 unit,,Yes
299,PRASANNA CUP,பிரசன்னா கப்,General Store,generic,110.0,192.0,100.0,Cup,,Yes
341,PUDDING 5RS JAR,,General Store,generic,150.0,160.0,145.0,Jar,,Yes
1246,PUGAI .ILLAI 1/4,புகை ஈலை 1ஃ4,General Store,generic,60.0,100.0,58.0,1 unit,,Yes
1477,PUGAI. THUNDU,புகை. துண்டு,General Store,generic,25.0,50.0,24.0,1 unit,,Yes
1000,PULSE MANGO,பல்ஸ் மெஹ்கொ,General Store,generic,135.0,167.0,130.0,1 unit,,Yes
1004,PULSE MANGO SHOTS 5RS SAR,பல்ஸ் மெஹ்கொ ஷாட்ஸ் 5₹ சரம்,General Store,generic,41.0,50.0,40.0,Strip,,Yes
999,PULSE MIXED,பல்ஸ் மிக்சட்,General Store,generic,135.0,167.0,130.0,1 unit,,Yes
2176,PURE MAGIC 5RS [30],,General Store,generic,140.0,150.0,135.0,1 unit,30,Yes
20,PUZUNGAL,புபுஹ்கல்,General Store,generic,60.0,80.0,60.0,1 unit,,Yes
1032,PUZUNGAL BADMINI BAG[26],புபுஹ்கல் பத்மினி பை(26),General Store,generic,1450.0,2000.0,1430.0,Bag,26,Yes
1033,PUZUNGAL BADMINI KG,புபுஹ்கல் பத்மினி 1கி,General Store,generic,50.0,70.0,48.0,1 unit,,Yes
13,PUZUNGAL [26],புபுஹ்கல் பை(26),General Store,generic,1220.0,1800.0,1210.0,1 unit,26,Yes
311,R.S THAILAM,ஆர்.எஸ் தைலம்,General Store,generic,75.0,80.0,74.0,1 unit,,Yes
514,RAGI 500G,ராகி மாவு 500கிராம்,General Store,generic,35.0,40.0,34.0,500 g,,Yes
2262,RAMZ KURE KURE 5RS[14],,General Store,generic,60.0,70.0,58.0,1 unit,14,No
482,REVIVE 37RS,ரிவைவ் 37₹,General Store,generic,36.0,37.0,35.0,1 unit,,Yes
483,REVIVE 76RS,ரிவைவ் 76₹,General Store,generic,74.0,76.0,72.0,1 unit,,Yes
2011,RINGS 5RS BLACK,,General Store,generic,585.0,,50.0,1 unit,,Yes
2166,RINGS CAP ROLL,,General Store,generic,65.0,100.0,60.0,1 unit,,Yes
1584,ROLL ON 65RS,,General Store,generic,60.0,65.0,55.0,1 unit,,Yes
1582,ROSE POP 5RS,,General Store,generic,100.0,120.0,95.0,1 unit,,Yes
48,ROYAL KING,ராயல் கிஹ்,General Store,generic,520.0,720.0,510.0,1 unit,,Yes
602,RULED SHORT SIZE 144PGS,₹ல்டு சிறிய சைஸ் 144 பக்கம்,General Store,generic,15.0,20.0,14.0,1 unit,,Yes
1055,SABENA 20RS BAG[60],சபீனா 20₹ பை(60),General Store,generic,1050.0,,1045.0,Bag,60,Yes
1056,SABENA 20RS PC,சபீனா 20₹,General Store,generic,18.0,20.0,17.8,Piece,,Yes
1057,SABENA 5RS BAG [150],சபீனா 5₹ பை(150),General Store,generic,630.0,750.0,620.0,Bag,150,Yes
1058,SABENA 5RS KATTU [50],சபீனா 5₹ கட்டு(50),General Store,generic,220.0,250.0,215.0,Bundle,50,Yes
1059,SABENA 5RS PC,சபீனா 5₹,General Store,generic,4.6,5.0,4.5,Piece,,Yes
1357,SABJA SEEDS KG,,General Store,generic,360.0,380.0,355.0,1 unit,,Yes
324,SANDHANAM,சந்தனம்,General Store,generic,8.0,10.0,7.0,1 unit,,Yes
1368,SARAPAYIR KG,சாரபயிர் 1கி,General Store,generic,1400.0,2000.0,1350.0,1 unit,,Yes
1223,SARIDON TAB STRIP,சாரிடான் மாத்திரை அட்டை,General Store,generic,32.0,100.0,35.0,1 unit,,Yes
1207,SAUCE 15RS FOD RITE PC,சாஸ் 15₹ புட் ரைட்,General Store,pickle,13.0,15.0,12.5,Piece,,No
1409,SCALE LONG BOX,ஸ்கெல் லாஹ் பெட்ழ,General Store,generic,82.0,120.0,80.0,Box,,Yes
1410,SCALE SMALL BOX,ஸ்கெல் சிறியது; பெட்ழ,General Store,generic,42.0,50.0,40.0,Box,,Yes
103,SCISSORS,சிசர்ஸ்,General Store,generic,82.0,,82.0,1 unit,,Yes
104,SCISSORS BUNDLE,சிசர்ஸ் பண்டல்,General Store,cake,4050.0,,4000.0,Bundle,,Yes
2026,SEERAGAM 50G [20],,General Store,generic,380.0,500.0,360.0,50 g,20,Yes
206,SEERAGAM 5RS,சீரகம் 5₹,General Store,generic,42.0,60.0,42.0,1 unit,,Yes
1299,SEEVAL 10RS KATTU[10],சீவல் 10₹ கட்டு(10),General Store,generic,90.0,100.0,88.0,Bundle,10,Yes
896,SENSOD FRESH GEL 125RS,பெப்சொடன்ட் பிரஷ் டிசூல் 125₹,General Store,generic,118.0,125.0,115.0,1 unit,,Yes
894,SENSOD FRESH GEL 80RS,பெப்சொடன்ட் பிரஷ் டிசூல் 80₹,General Store,generic,75.0,80.0,74.0,1 unit,,Yes
895,SENSOD MINT 125RS,பெப்சொடன்ட் மின்ட் 125₹,General Store,generic,118.0,125.0,115.0,1 unit,,Yes
893,SENSOD MINT 80RS,பெப்சொடன்ட் மின்ட் 80₹,General Store,generic,75.0,80.0,74.0,1 unit,,Yes
1162,SF 100ML G. PRIYAM  BOX [10],எஸ்.எப் 100மிலி பிரியம் பாக்ஸ்(10),General Store,generic,1100.0,2000.0,1060.0,100 ml,10,Yes
1247,SF 100ML G.PRIYAM KATTU,,General Store,generic,135.0,,130.0,100 ml,,Yes
1109,SF 10RS SAR,எஸ்.எப் 10₹ சரம்,General Store,generic,80.0,200.0,80.0,Strip,,Yes
1606,SF 500ML S-GOLD [20],,General Store,generic,1480.0,3000.0,1460.0,500 ml,20,Yes
2257,SF AISHWAR 1LTR,எஸ்.எப் ஐஸ்வர் 1லீ,General Store,generic,170.0,200.0,166.0,1 L,,Yes
980,SF AISWAR 1/2 PC,எஸ்.எப் ஐஸ்வர் 1ஃ2,General Store,generic,86.0,90.0,84.0,2 pc,,Yes
973,SF MAMI 1/2 BOX[20],எஸ்.எப் 1ஃ2 பெட்ழ(20),General Store,generic,1180.0,1900.0,1340.0,Box,20,Yes
974,SF MAMI 1/2 PC,எஸ்.எப் மாமி 1ஃ2,General Store,generic,60.0,80.0,65.0,2 pc,,Yes
971,SF MAMI 1L BOX[10],எஸ்.எப் மாமி 1லி பெட்ழ(10),General Store,generic,1180.0,1800.0,1260.0,1 L,10,Yes
972,SF MAMI 1L PC,எஸ்.எப் மாமி,General Store,generic,120.0,180.0,130.0,1 L,,Yes
1608,SF S- GOLD 500ML,,General Store,generic,80.0,,75.0,500 ml,,Yes
1609,SF S-GOLD 1L,,General Store,generic,160.0,200.0,150.0,1 L,,No
1607,SF S-GOLD 1L [10],,General Store,generic,1480.0,3000.0,1460.0,1 L,10,Yes
63,SHARAL TOMATO,ஷரல் தக்காளி,General Store,generic,50.0,60.0,50.0,1 unit,,Yes
1452,SHORT SIZE RULED PC,சிறிய சைஸ் ₹ல்ட்,General Store,generic,16.5,30.0,16.0,Piece,,Yes
307,SIGAPPU 2RS,சிகப்பு 2₹,General Store,generic,55.0,60.0,50.0,1 unit,,Yes
301,SIGAPU KATTU,சிகப்பு கட்டு,General Store,generic,140.0,200.0,135.0,Bundle,,Yes
303,SIGAPU SARAM,சிகப்பு சரம்,General Store,generic,75.0,100.0,70.0,Strip,,Yes
2104,SINFY ALMOND 10RS [24],,General Store,nuts,200.0,240.0,198.0,1 unit,24,Yes
1098,SMALL CARRY KATTU[10],சின்ன கெரி கட்டு(10),General Store,generic,80.0,150.0,80.0,Bundle,10,No
1099,SMALL CARRY PC,சின்ன கெரி,General Store,generic,10.0,15.0,8.0,Piece,,Yes
47,SMILE BALL,ஸ்மைல் பால்,General Store,generic,150.0,180.0,150.0,1 unit,,Yes
208,SOAMBU 5RS,சொம்பு 5₹,General Store,generic,42.0,60.0,42.0,1 unit,,Yes
2116,SOAN PAPADI 5RS,,General Store,chips,210.0,250.0,208.0,1 unit,,Yes
1325,SOODAM 1RS BIG,சூடம் பெ 1₹,General Store,generic,95.0,120.0,90.0,1 unit,,Yes
1209,SOODAM 1RS SMAL,சூடம் 1₹ சிறியது,General Store,generic,16.0,25.0,15.0,1 unit,,Yes
1324,SOODAM 2RS,சூடம் 2₹,General Store,generic,35.0,50.0,34.0,1 unit,,Yes
1136,SOODAM 5RS,சுூடம் 5₹,General Store,generic,95.0,200.0,90.0,1 unit,,Yes
2126,SOUR CHOCALATE 1RS,,General Store,generic,105.0,166.0,100.0,1 unit,,Yes
2178,SOYA SAUCE 25RS,,General Store,pickle,21.0,25.0,20.0,1 unit,,Yes
62,SOYA YEN,சொயர் பீன்,General Store,generic,35.0,40.0,35.0,1 unit,,Yes
1575,SPECIAL CHOCALATE 5RS,,General Store,generic,190.0,275.0,210.0,1 unit,,Yes
42,SPONGE WHITE,ஸ்பாஞ் வெள்ளை,General Store,generic,120.0,180.0,140.0,1 unit,,Yes
44,STUMPER BALL,ஸ்டம்பர் பால்,General Store,generic,330.0,350.0,320.0,1 unit,,Yes
431,SULUKU BANDAID,சுளுக்கு பென்டெட்,General Store,generic,100.0,150.0,90.0,1 unit,,Yes
